category,is_page_list,url
Evacuation d'évier,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-d-evier-siphon-et-bouchon/cat_id_2374.cat
Evacuation de douche,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-douche/cat_id_2373.cat
Evacuation de lave-linge,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-lave-linge/cat_id_2376.cat
Evacuation de baignoire,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-baignoire/cat_id_2371.cat
Chasse d'eau,False,https://www.castorama.fr/plomberie/alimentation-en-eau/mecanisme-de-wc/cat_id_2278.cat
Pipe WC,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/pipe-evacuation-wc/cat_id_2368.cat
Bonde,False,https://www.castorama.fr/bonde/cat_id_007.cat
Siphon,False,https://www.castorama.fr/siphon/cat_id_0004674.cat
Tube et raccord multicouche,False,https://www.castorama.fr/plomberie/alimentation-en-eau/tube-et-raccord-multicouche/cat_id_3945.cat
Tube et raccord PER,False,https://www.castorama.fr/plomberie/alimentation-en-eau/tube-et-raccord-per/cat_id_2311.cat
Tube et raccord cuivre,False,https://www.castorama.fr/plomberie/alimentation-en-eau/tube-et-raccord-cuivre/cat_id_2283.cat
Tube et raccord PEHD,False,https://www.castorama.fr/plomberie/alimentation-en-eau/tube-polyethylene-pour-exterieur/cat_id_2308.cat
Raccord à visser,False,https://www.castorama.fr/plomberie/alimentation-en-eau/raccord-a-visser/cat_id_0001086.cat
Flexible robinetterie,False,https://www.castorama.fr/plomberie/alimentation-en-eau/flexible-de-robinet/cat_id_2299.cat
Alimentation pour machine à laver,False,https://www.castorama.fr/plomberie/alimentation-en-eau/alimentation-pour-machine-a-laver/cat_id_2295.cat
Nourrice plomberie,False,https://www.castorama.fr/nourrice-plomberie/cat_id_0003946.cat
Isolation des tuyaux et circuits d'eau chaude,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-tuyaux-et-circuits-d-eau-chaude/cat_id_654.cat
Robinet de bâtiment et accessoire,False,https://www.castorama.fr/plomberie/alimentation-en-eau/robinet-de-batiment-et-accessoire/cat_id_2333.cat
Collier de serrage et de fixation,False,https://www.castorama.fr/collier-de-serrage/cat_id_0003928.cat
Outils du plombier,False,https://www.castorama.fr/plomberie/outils-du-plombier/cat_id_1867.cat
Filtre à eau,False,https://www.castorama.fr/filtre-a-eau/cat_id_0003006.cat
Chauffe-eau électrique,False,https://www.castorama.fr/chauffe-eau-electrique/cat_id_0003488.cat
Chien,False,https://www.castorama.fr/chien/cat_id_0004165.cat
Chat,False,https://www.castorama.fr/chat/cat_id_0004869.cat
Oiseau,False,https://www.castorama.fr/oiseau/cat_id_0004875.cat
Rongeur,False,https://www.castorama.fr/rongeur/cat_id_0004879.cat
Animaux de la ferme,False,https://www.castorama.fr/animaux-de-la-ferme/cat_id_0005067.cat
Abeille et insecte,False,https://www.castorama.fr/abeille-et-insecte/cat_id_0005361.cat
"Grillage spécial animaux, arbuste, barbelé",False,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/grillage/grillage-special-animaux-arbuste-barbele/cat_id_4159.cat
Accessoire de barbecue,False,https://www.castorama.fr/jardin-et-terrasse/barbecue-et-plancha/accessoire-de-barbecue-et-plancha/cat_id_147.cat
Sports,False,https://www.castorama.fr/sports/cat_id_0004148.cat
"Balançoire, portique et aire de jeux",False,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/portique-et-balancoire/cat_id_1283.cat
Cabane pour enfant,False,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/maisonnette-pour-enfant/cat_id_1280.cat
Trampoline,False,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/trampoline/cat_id_1285.cat
Toboggan et trébuchet pour enfant,False,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/toboggan-et-trebuchet-pour-enfant/cat_id_1284.cat
Mobilier de jardin pour enfant,False,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/mobilier-de-jardin-pour-enfant/cat_id_457.cat
Bac à sable,False,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/bac-a-sable/cat_id_1279.cat
Barbecue weber,False,https://www.castorama.fr/plancha/cat_id_0003437.cat?category=brg_dyn_jw2uvusnb1
Salon de jardin,False,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/salon-de-jardin/cat_id_1572.cat
Chaise et fauteuil de jardin,False,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/chaise-et-fauteuil-de-jardin/cat_id_1548.cat
Table de jardin,False,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/table-de-jardin/cat_id_1578.cat
"Bain de soleil, hamac et transat",False,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/bain-de-soleil-hamac-et-transat/cat_id_1530.cat
Banc de jardin,False,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/banc-de-jardin/cat_id_1542.cat
"Coussin, tapis de sol et pouf d'extérieur",False,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/coussin-tapis-de-sol-et-pouf-d-exterieur/cat_id_1554.cat
Coussin palette,False,https://www.castorama.fr/decoration-interieure/decoration-textile/coussin-plaid-et-pouf/coussin-palette/cat_id_0001571.cat
Housse de salon de jardin et entretien,False,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/housse-de-salon-de-jardin-et-entretien/cat_id_1520.cat
Brasero,False,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/parasol-chauffant-et-brasero/cat_id_1568.cat
Balancelle de jardin et hamac,False,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/balancelle-de-jardin-et-hamac/cat_id_0005965.cat
"Parasol, tonnelle, store de terrasse et voile d'ombrage",False,https://www.castorama.fr/jardin-et-terrasse/parasol-tonnelle-store-de-terrasse-et-voile-d-ombrage/cat_id_1950.cat
Mobilier de jardin pour enfant,False,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/mobilier-de-jardin-pour-enfant/cat_id_457.cat
Piscine,False,https://www.castorama.fr/jardin-et-terrasse/piscine-et-spa/piscine/cat_id_2241.cat
Spa,False,https://www.castorama.fr/spas/cat_id_2262.cat
Jeux de piscine,False,https://www.castorama.fr/jeux-de-piscine/cat_id_0003583.cat
Accessoire de piscine,False,https://www.castorama.fr/jardin-et-terrasse/piscine-et-spa/accessoire-de-piscine/cat_id_2204.cat
Chauffage de piscine,False,https://www.castorama.fr/jardin-et-terrasse/piscine-et-spa/chauffage-de-piscine/cat_id_4362.cat
Equipement de sécurité de piscine,False,https://www.castorama.fr/jardin-et-terrasse/piscine-et-spa/equipement-de-secuite-de-piscine/cat_id_2254.cat
Matériel de filtration de piscine,False,https://www.castorama.fr/jardin-et-terrasse/piscine-et-spa/materiel-de-filtration-de-piscine/cat_id_4361.cat
Traitement de l'eau de piscine,False,https://www.castorama.fr/jardin-et-terrasse/piscine-et-spa/traitement-de-l-eau-de-piscine-et-spa/cat_id_2195.cat
Bâche et hivernage de piscine,False,https://www.castorama.fr/jardin-et-terrasse/piscine-et-spa/bache-et-hivernage-de-piscine/cat_id_4059.cat
Robot et nettoyage de piscine,False,https://www.castorama.fr/jardin-et-terrasse/piscine-et-spa/robot-et-nettoyage-de-piscine/cat_id_4363.cat
Margelle de piscine,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/margelle-de-piscine/cat_id_5080.cat
Pergola,False,https://www.castorama.fr/pergola/cat_id_0003383.cat
Tonnelle,False,https://www.castorama.fr/tonnelle/cat_id_0003388.cat
Parasol,False,https://www.castorama.fr/jardin-et-terrasse/parasol-tonnelle-store-de-terrasse-et-voile-d-ombrage/parasol/cat_id_1951.cat
Store banne,False,https://www.castorama.fr/jardin-et-terrasse/parasol-tonnelle-store-de-terrasse-et-voile-d-ombrage/store-banne/cat_id_1963.cat
Voile d'ombrage,False,https://www.castorama.fr/jardin-et-terrasse/parasol-tonnelle-store-de-terrasse-et-voile-d-ombrage/voile-d-ombrage/cat_id_3940.cat
Pied et dalle de parasol,False,https://www.castorama.fr/jardin-et-terrasse/parasol-tonnelle-store-de-terrasse-et-voile-d-ombrage/pied-et-dalle-de-parasol/cat_id_1954.cat
Portail et portillon,False,https://www.castorama.fr/jardin-et-terrasse/portail-portillon-porte-de-garage-et-motorisation/portail-et-portillon/cat_id_2464.cat
Porte de garage,False,https://www.castorama.fr/jardin-et-terrasse/portail-portillon-porte-de-garage-et-motorisation/porte-de-garage/cat_id_2556.cat
"Motorisation de portail, garage et volet",False,https://www.castorama.fr/alarme-securite-de-la-maison/motorisation-de-portail-garage-et-volet/cat_id_1244.cat
"Pilier, muret et chaperon",False,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/pilier-muret-et-chaperon/cat_id_2457.cat
Portail sur-mesure,False,https://www.castorama.fr/jardin-et-terrasse/portail-portillon-porte-de-garage-et-motorisation/portail-sur-mesure/cat_id_5063.cat
Lame de terrasse,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/lame-de-terrasse/cat_id_3317.cat
Lambourde et accessoire de pose pour terrasse,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/accessoire-de-pose/cat_id_4706.cat
Dalle de terrasse et caillebotis,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/dalle-de-terrasse-et-caillebotis/cat_id_3298.cat
Gravillon décoratif et galet,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/gravillon-decoratif-et-galet/cat_id_4250.cat
Pavé,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/pave/cat_id_3306.cat
Pas japonais,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/pas-japonais/cat_id_3305.cat
Pierre naturelle,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/pierre-naturelle/cat_id_3311.cat
Gazon synthétique,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/gazon-artificiel/cat_id_4130.cat
Bordure de jardin,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/bordure-de-jardin/cat_id_879.cat
Carrelage extérieur et terrasse,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/carrelage-exterieur-sol/cat_id_3892.cat
Margelle de piscine,False,https://www.castorama.fr/jardin-et-terrasse/terrasse-et-sol-exterieur/margelle-de-piscine/cat_id_5080.cat
Garde-corps pour terrasse,False,https://www.castorama.fr/garde-corps-pour-terrasse/cat_id_0004107.cat
Etanchéité,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/cat_id_580.cat
"Tondeuse, robot tondeuse et tondeuse autoportée",False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/tondeuse-robot-tondeuse-et-tondeuse-autoportee/cat_id_1498.cat
Nettoyeur haute pression,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/nettoyeur-haute-pression/cat_id_1725.cat
Débroussailleuse,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/debroussailleuse/cat_id_1470.cat
Coupe-bordure,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/coupe-bordure/cat_id_1465.cat
"Taille-haie, taille-herbe et sculpte-haie",False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/taille-haie/cat_id_1493.cat
Motobineuse et motoculteur,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/motobineuse-et-motoculteur/cat_id_1476.cat
Scarificateur,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/scarificateur/cat_id_1485.cat
Tronçonneuse et élagueuse,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/tronconneuse-et-elagueuse/cat_id_1514.cat
Aspirateur et souffleur,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/aspirateur-et-souffleur/cat_id_1457.cat
Outil de jardin multifonctions,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/outil-de-jardin-multifonctions/cat_id_5140.cat
Broyeur de végétaux,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/broyeur-de-vegetaux/cat_id_1461.cat
Fendeuse à bois et scie à bûches,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/scie-circulaire-et-fendeuse-a-bois/cat_id_1490.cat
Outil de jardin sur batterie,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/outil-de-jardin-sur-batterie/cat_id_5141.cat
Accessoire pour outil motorisé,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/cat_id_2550.cat
Pompe à eau et surpresseur,False,https://www.castorama.fr/jardin-et-terrasse/arrosage-pompe-et-recuperateur-d-eau/pompe-a-eau-et-surpresseur/cat_id_63.cat
Huile et carburant pour moteur,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/huile-pour-moteur/cat_id_5443.cat
Graisse et lubrifiant,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat
Rallonge électrique et enrouleur de jardin,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/rallonge-electrique-et-enrouleur-de-jardin/cat_id_5447.cat
Equipement de protection individuelle,False,https://www.castorama.fr/outillage/vetement-chaussures-et-protection/cat_id_1923.cat
Déneigeuse et sel de déneigement,False,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/deneigeuse-et-sel-de-deneigement/cat_id_2814.cat
Outil pour le gazon,False,https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/outil-pour-le-gazon/cat_id_1425.cat
Plantes,False,https://www.castorama.fr/jardin-et-terrasse/terreau-gazon-traitement-vegetal-semence/plantes/cat_id_4227.cat
"Serre de jardin, tunnel et voile d'hivernage",False,https://www.castorama.fr/jardin-et-terrasse/serre-de-jardin-tunnel-et-voile-d-hivernage/cat_id_5454.cat
"Pot de fleurs, bac, jardinière et carré potager",False,https://www.castorama.fr/jardin-et-terrasse/pot-de-fleurs-bac-jardiniere-et-carre-potager/cat_id_869.cat
Outil de jardinage et accessoire,False,https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/cat_id_1379.cat
"Terreau, gazon, traitement, végétal, semence",False,https://www.castorama.fr/jardin-et-terrasse/terreau-gazon-traitement-vegetal-semence/cat_id_3498.cat
"Arrosage, pompe et récupérateur d'eau",False,https://www.castorama.fr/jardin-et-terrasse/arrosage-pompe-et-recuperateur-d-eau/cat_id_30.cat
Abri de jardin,False,https://www.castorama.fr/jardin-et-terrasse/abri-de-jardin-garage-carport-et-rangement/abri-de-jardin/cat_id_3.cat
Studio et bureau de jardin,False,https://www.castorama.fr/jardin-et-terrasse/abri-de-jardin-garage-carport-et-rangement-exterieur/studio-et-bureau-de-jardin/cat_id_0005940.cat
Carport,False,https://www.castorama.fr/carport/cat_id_18.cat
Garage,False,https://www.castorama.fr/garage/cat_id_0004185.cat
Coffre de jardin,False,https://www.castorama.fr/jardin-et-terrasse/abri-de-jardin-garage-carport-et-rangement/coffre-et-rangement-exterieur/cat_id_13.cat
Bûcher et range bûches extérieur,False,https://www.castorama.fr/jardin-et-terrasse/abri-de-jardin-garage-carport-et-rangement/bucher-range-buches-et-chevalet/cat_id_1383.cat
Accessoire pour abri de jardin,False,https://www.castorama.fr/jardin-et-terrasse/abri-de-jardin-garage-carport-et-rangement/accessoire-pour-abri-de-jardin/cat_id_1934.cat
"Bac acier, tole acier toiture",False,https://www.castorama.fr/bac-acier-tole-acier-toiture/cat_id_0002789.cat
Etendoir à linge extérieur,False,https://www.castorama.fr/jardin-et-terrasse/abri-de-jardin-garage-carport-et-rangement/etendoir-a-linge/cat_id_1385.cat
Panneau à composer et clôture personnalisable,False,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cat_id_4357.cat
Grillage,False,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/grillage/cat_id_2437.cat
Panneau de clôture bois et demi-panneau,False,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-de-cloture-bois-et-demi-panneau/cat_id_4146.cat
